date,timestamp,fileName,fileHashCode,documentHashCode,fragment,userId,testMode,program,year,programExperienceYears,programExperienceMonths,country,chosenTask,programmingLanguage
2024-11-03T17:15:43.153-05:00,7480,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cen",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:43.248-05:00,7491,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cent",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:43.860-05:00,7495,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:44.264-05:00,7507,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:44.383-05:00,7519,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents /",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:44.693-05:00,7525,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents //",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:44.919-05:00,7529,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:45.235-05:00,7533,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 0",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:45.331-05:00,7541,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:45.434-05:00,7549,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 1",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:45.601-05:00,7557,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 10",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:45.842-05:00,7561,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:47.706-05:00,7565,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:47.784-05:00,7586,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    r",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:47.905-05:00,7607,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    re",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:48.031-05:00,7620,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    rem",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:48.178-05:00,7632,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    rema",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:48.267-05:00,7637,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remai",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:48.430-05:00,7641,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remain",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:48.516-05:00,7645,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaini",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:48.599-05:00,7649,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remainin",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:49.292-05:00,7653,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:49.520-05:00,7677,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:49.638-05:00,7681,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_c",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:49.719-05:00,7685,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_ce",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:49.808-05:00,7689,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cen",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:49.953-05:00,7693,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cent",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:50.456-05:00,7697,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:50.946-05:00,7722,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:51.217-05:00,7746,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents =",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:51.296-05:00,7750,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:51.528-05:00,7754,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = t",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:51.630-05:00,7767,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = to",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:51.803-05:00,7778,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = tot",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:53.355-05:00,7782,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = tota",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:54.059-05:00,7788,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:54.809-05:00,7808,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:54.871-05:00,7845,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    r",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:55.089-05:00,7866,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    re",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:55.105-05:00,7878,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    reu",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:55.668-05:00,7879,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    reut",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:55.843-05:00,7909,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    reu",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:55.993-05:00,7913,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    re",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:56.103-05:00,7917,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    ret",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:56.195-05:00,7928,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    retu",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:56.273-05:00,7932,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    retur",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:56.411-05:00,7936,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:57.332-05:00,7940,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    returns",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:57.600-05:00,7973,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    returns ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:57.731-05:00,7977,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    returns",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:58.120-05:00,7981,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:58.815-05:00,8001,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:58.903-05:00,8031,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return t",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:59.007-05:00,8042,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return to",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:59.114-05:00,8053,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return tot",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:59.190-05:00,8057,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return tota",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:59.401-05:00,8061,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:59.536-05:00,8065,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:59.615-05:00,8070,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_d",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:59.824-05:00,8075,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_do",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:59.959-05:00,8079,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_dol",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:16:00.000-05:00,8083,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_doll",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:16:00.064-05:00,8087,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_dolla",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:16:00.218-05:00,8091,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_dollar",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:16:00.296-05:00,8095,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_dollars",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:16:00.462-05:00,8099,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_dollars,",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:16:00.503-05:00,8103,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_dollars, ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:16:00.561-05:00,8107,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_dollars, r",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:16:00.608-05:00,8122,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_dollars, re",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:16:00.766-05:00,8133,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_dollars, rem",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:16:00.796-05:00,8144,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_dollars, remi",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:16:01.227-05:00,8148,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_dollars, remia",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:16:01.372-05:00,8190,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_dollars, remi",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:16:01.476-05:00,8194,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_dollars, rem",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:16:01.571-05:00,8198,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_dollars, rema",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:16:01.605-05:00,8209,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_dollars, remai",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:16:01.752-05:00,8213,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_dollars, remain",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:16:01.815-05:00,8217,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_dollars, remaini",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:16:01.936-05:00,8221,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_dollars, remainin",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:16:02.385-05:00,8225,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_dollars, remaining",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:16:02.497-05:00,8232,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_dollars, remaining_",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:16:02.560-05:00,8236,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_dollars, remaining_c",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:16:02.673-05:00,8240,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_dollars, remaining_ce",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:16:02.761-05:00,8244,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_dollars, remaining_cen",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:16:02.888-05:00,8248,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_dollars, remaining_cent",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:16:03.118-05:00,8252,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_dollars, remaining_cents",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:16:03.128-05:00,8256,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_dollars, remaining_cents
    ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:16:03.890-05:00,8260,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_dollars, remaining_cents
",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:16:04.713-05:00,8312,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_dollars, remaining_cents

",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:16:05.147-05:00,8320,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_dollars, remaining_cents

A",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:16:05.376-05:00,8365,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_cents // 100
    remaining_cents = total_cents % 100
    return total_dollars, remaining_cents

A ",1,ON,3,male,3,-1,canada,pies,python
