,timestampAti,username,eventType,eventData,project_name,focusedComponent,currentFile,PSIPath,editorLine,editorColumn,"('task',)"
981,2025-03-14T16:28:44.507-04:00,IdeState,Inactive,,*,-1,-1,,,,
982,2025-03-14T16:28:45.520-04:00,IdeState,Inactive,,*,-1,-1,,,,
983,2025-03-14T16:28:46.532-04:00,IdeState,Active,tasktracker,*,-1,-1,,,,
984,2025-03-14T16:28:47.534-04:00,IdeState,Active,tasktracker,*,-1,-1,,,,
985,2025-03-14T16:28:48.537-04:00,IdeState,Active,tasktracker,*,-1,-1,,,,
986,2025-03-14T16:28:49.551-04:00,IdeState,Active,tasktracker,*,-1,-1,,,,
987,2025-03-14T16:28:50.566-04:00,IdeState,Active,tasktracker,*,-1,-1,,,,
988,2025-03-14T16:28:51.568-04:00,IdeState,Inactive,,*,-1,-1,,,,
989,2025-03-14T16:28:52.570-04:00,IdeState,Inactive,,*,-1,-1,,,,
990,2025-03-14T16:28:53.573-04:00,IdeState,Inactive,,*,-1,-1,,,,
991,2025-03-14T16:28:54.575-04:00,IdeState,Inactive,,*,-1,-1,,,,
992,2025-03-14T16:28:55.577-04:00,IdeState,Inactive,,*,-1,-1,,,,
993,2025-03-14T16:28:56.579-04:00,IdeState,Inactive,,*,-1,-1,,,,
994,2025-03-14T16:28:57.580-04:00,IdeState,Inactive,,*,-1,-1,,,,
995,2025-03-14T16:28:58.589-04:00,IdeState,Active,tasktracker,*,-1,-1,,,,
996,2025-03-14T16:28:59.589-04:00,IdeState,Active,tasktracker,*,-1,-1,,,,
997,2025-03-14T16:29:00.591-04:00,IdeState,Active,tasktracker,*,-1,-1,,,,
998,2025-03-14T16:29:01.592-04:00,IdeState,Inactive,,*,-1,-1,,,,
999,2025-03-14T16:29:02.594-04:00,IdeState,Inactive,,*,-1,-1,,,,
1000,2025-03-14T16:29:03.601-04:00,IdeState,Inactive,,*,-1,-1,,,,
1001,2025-03-14T16:29:04.613-04:00,IdeState,Inactive,,*,-1,-1,,,,
1002,2025-03-14T16:29:05.643-04:00,IdeState,Inactive,,*,-1,-1,,,,
1003,2025-03-14T16:29:06.657-04:00,IdeState,Inactive,,*,-1,-1,,,,
1004,2025-03-14T16:29:07.667-04:00,IdeState,Inactive,,*,-1,-1,,,,
1005,2025-03-14T16:29:08.682-04:00,IdeState,Inactive,,*,-1,-1,,,,
1006,2025-03-14T16:29:09.697-04:00,IdeState,Inactive,,*,-1,-1,,,,
1007,2025-03-14T16:29:10.708-04:00,IdeState,Inactive,,*,-1,-1,,,,
1008,2025-03-14T16:29:11.720-04:00,IdeState,Inactive,,*,-1,-1,,,,
1009,2025-03-14T16:29:12.733-04:00,IdeState,Inactive,,*,-1,-1,,,,
1010,2025-03-14T16:29:13.749-04:00,IdeState,Inactive,,*,-1,-1,,,,
1011,2025-03-14T16:29:14.766-04:00,IdeState,Inactive,,*,-1,-1,,,,
1012,2025-03-14T16:29:15.782-04:00,IdeState,Inactive,,*,-1,-1,,,,
1013,2025-03-14T16:29:16.793-04:00,IdeState,Inactive,,*,-1,-1,,,,
1014,2025-03-14T16:29:17.808-04:00,IdeState,Inactive,,*,-1,-1,,,,
1015,2025-03-14T16:29:18.811-04:00,IdeState,Inactive,,*,-1,-1,,,,
1016,2025-03-14T16:29:19.826-04:00,IdeState,Inactive,,*,-1,-1,,,,
1017,2025-03-14T16:29:20.828-04:00,IdeState,Inactive,,*,-1,-1,,,,
1018,2025-03-14T16:29:21.840-04:00,IdeState,Inactive,,*,-1,-1,,,,
1019,2025-03-14T16:29:22.842-04:00,IdeState,Inactive,,*,-1,-1,,,,
1020,2025-03-14T16:29:23.848-04:00,IdeState,Inactive,,*,-1,-1,,,,
1021,2025-03-14T16:29:24.863-04:00,IdeState,Inactive,,*,-1,-1,,,,
1022,2025-03-14T16:29:25.873-04:00,IdeState,Inactive,,*,-1,-1,,,,
1023,2025-03-14T16:29:26.887-04:00,IdeState,Inactive,,*,-1,-1,,,,
1024,2025-03-14T16:29:27.888-04:00,IdeState,Inactive,,*,-1,-1,,,,
1025,2025-03-14T16:29:28.902-04:00,IdeState,Inactive,,*,-1,-1,,,,
1026,2025-03-14T16:29:29.914-04:00,IdeState,Inactive,,*,-1,-1,,,,
1027,2025-03-14T16:29:30.926-04:00,IdeState,Inactive,,*,-1,-1,,,,
1028,2025-03-14T16:29:31.941-04:00,IdeState,Inactive,,*,-1,-1,,,,
1029,2025-03-14T16:29:32.954-04:00,IdeState,Inactive,,*,-1,-1,,,,
1030,2025-03-14T16:29:33.956-04:00,IdeState,Inactive,,*,-1,-1,,,,
1031,2025-03-14T16:29:34.966-04:00,IdeState,Inactive,,*,-1,-1,,,,
1032,2025-03-14T16:29:35.971-04:00,IdeState,Inactive,,*,-1,-1,,,,
1033,2025-03-14T16:29:36.987-04:00,IdeState,Inactive,,*,-1,-1,,,,
1034,2025-03-14T16:29:38.001-04:00,IdeState,Inactive,,*,-1,-1,,,,
1035,2025-03-14T16:29:39.014-04:00,IdeState,Inactive,,*,-1,-1,,,,
1036,2025-03-14T16:29:40.028-04:00,IdeState,Inactive,,*,-1,-1,,,,
1037,2025-03-14T16:29:41.041-04:00,IdeState,Inactive,,*,-1,-1,,,,
1038,2025-03-14T16:29:42.049-04:00,IdeState,Inactive,,*,-1,-1,,,,
1039,2025-03-14T16:29:43.051-04:00,IdeState,Inactive,,*,-1,-1,,,,
1040,2025-03-14T16:29:44.061-04:00,IdeState,Inactive,,*,-1,-1,,,,
1041,2025-03-14T16:29:45.065-04:00,IdeState,Inactive,,*,-1,-1,,,,
1042,2025-03-14T16:29:46.079-04:00,IdeState,Inactive,,*,-1,-1,,,,
1043,2025-03-14T16:29:47.090-04:00,IdeState,Inactive,,*,-1,-1,,,,
1044,2025-03-14T16:29:48.103-04:00,IdeState,Inactive,,*,-1,-1,,,,
1045,2025-03-14T16:29:49.106-04:00,IdeState,Inactive,,*,-1,-1,,,,
1046,2025-03-14T16:29:50.114-04:00,IdeState,Inactive,,*,-1,-1,,,,
1047,2025-03-14T16:29:51.127-04:00,IdeState,Inactive,,*,-1,-1,,,,
1048,2025-03-14T16:29:52.141-04:00,IdeState,Inactive,,*,-1,-1,,,,
1049,2025-03-14T16:29:53.152-04:00,IdeState,Inactive,,*,-1,-1,,,,
1050,2025-03-14T16:29:54.167-04:00,IdeState,Inactive,,*,-1,-1,,,,
1051,2025-03-14T16:29:55.171-04:00,IdeState,Inactive,,*,-1,-1,,,,
1052,2025-03-14T16:29:56.186-04:00,IdeState,Inactive,,*,-1,-1,,,,
1053,2025-03-14T16:29:57.197-04:00,IdeState,Inactive,,*,-1,-1,,,,
1054,2025-03-14T16:29:58.199-04:00,IdeState,Inactive,,*,-1,-1,,,,
1055,2025-03-14T16:29:59.212-04:00,IdeState,Inactive,,*,-1,-1,,,,
1056,2025-03-14T16:30:00.227-04:00,IdeState,Inactive,,*,-1,-1,,,,
1057,2025-03-14T16:30:01.241-04:00,IdeState,Inactive,,*,-1,-1,,,,
1058,2025-03-14T16:30:02.255-04:00,IdeState,Inactive,,*,-1,-1,,,,
1059,2025-03-14T16:30:03.264-04:00,IdeState,Inactive,,*,-1,-1,,,,
1060,2025-03-14T16:30:04.273-04:00,IdeState,Inactive,,*,-1,-1,,,,
1061,2025-03-14T16:30:05.284-04:00,IdeState,Inactive,,*,-1,-1,,,,
1062,2025-03-14T16:30:06.297-04:00,IdeState,Inactive,,*,-1,-1,,,,
1063,2025-03-14T16:30:07.311-04:00,IdeState,Inactive,,*,-1,-1,,,,
1064,2025-03-14T16:30:08.323-04:00,IdeState,Inactive,,*,-1,-1,,,,
1065,2025-03-14T16:30:09.325-04:00,IdeState,Inactive,,*,-1,-1,,,,
1066,2025-03-14T16:30:10.338-04:00,IdeState,Inactive,,*,-1,-1,,,,
1067,2025-03-14T16:30:11.347-04:00,IdeState,Inactive,,*,-1,-1,,,,
1068,2025-03-14T16:30:12.393-04:00,IdeState,Inactive,,*,-1,-1,,,,
1069,2025-03-14T16:30:13.398-04:00,IdeState,Inactive,,*,-1,-1,,,,
1070,2025-03-14T16:30:14.407-04:00,IdeState,Inactive,,*,-1,-1,,,,
1071,2025-03-14T16:30:15.422-04:00,IdeState,Inactive,,*,-1,-1,,,,
1072,2025-03-14T16:30:16.434-04:00,IdeState,Inactive,,*,-1,-1,,,,
1073,2025-03-14T16:30:17.448-04:00,IdeState,Inactive,,*,-1,-1,,,,
1074,2025-03-14T16:30:18.458-04:00,IdeState,Inactive,,*,-1,-1,,,,
1075,2025-03-14T16:30:19.461-04:00,IdeState,Inactive,,*,-1,-1,,,,
1076,2025-03-14T16:30:20.476-04:00,IdeState,Inactive,,*,-1,-1,,,,
1077,2025-03-14T16:30:21.479-04:00,IdeState,Inactive,,*,-1,-1,,,,
1078,2025-03-14T16:30:22.489-04:00,IdeState,Inactive,,*,-1,-1,,,,
1079,2025-03-14T16:30:23.499-04:00,IdeState,Inactive,,*,-1,-1,,,,
1080,2025-03-14T16:30:24.501-04:00,IdeState,Inactive,,*,-1,-1,,,,
1081,2025-03-14T16:30:25.506-04:00,IdeState,Inactive,,*,-1,-1,,,,
1082,2025-03-14T16:30:26.519-04:00,IdeState,Inactive,,*,-1,-1,,,,
1083,2025-03-14T16:30:27.532-04:00,IdeState,Inactive,,*,-1,-1,,,,
1084,2025-03-14T16:30:28.542-04:00,IdeState,Inactive,,*,-1,-1,,,,
1085,2025-03-14T16:30:29.554-04:00,IdeState,Inactive,,*,-1,-1,,,,
1086,2025-03-14T16:30:30.563-04:00,IdeState,Inactive,,*,-1,-1,,,,
1087,2025-03-14T16:30:31.577-04:00,IdeState,Inactive,,*,-1,-1,,,,
1088,2025-03-14T16:30:32.590-04:00,IdeState,Inactive,,*,-1,-1,,,,
1089,2025-03-14T16:30:33.607-04:00,IdeState,Inactive,,*,-1,-1,,,,
1090,2025-03-14T16:30:34.618-04:00,IdeState,Inactive,,*,-1,-1,,,,
1091,2025-03-14T16:30:35.632-04:00,IdeState,Inactive,,*,-1,-1,,,,
1092,2025-03-14T16:30:36.646-04:00,IdeState,Inactive,,*,-1,-1,,,,
1093,2025-03-14T16:30:37.649-04:00,IdeState,Inactive,,*,-1,-1,,,,
1094,2025-03-14T16:30:38.652-04:00,IdeState,Inactive,,*,-1,-1,,,,
1095,2025-03-14T16:30:39.669-04:00,IdeState,Inactive,,*,-1,-1,,,,
1096,2025-03-14T16:30:40.678-04:00,IdeState,Inactive,,*,-1,-1,,,,
1097,2025-03-14T16:30:41.687-04:00,IdeState,Inactive,,*,-1,-1,,,,
1098,2025-03-14T16:30:42.700-04:00,IdeState,Inactive,,*,-1,-1,,,,
1099,2025-03-14T16:30:43.713-04:00,IdeState,Inactive,,*,-1,-1,,,,
1100,2025-03-14T16:30:44.724-04:00,IdeState,Inactive,,*,-1,-1,,,,
1101,2025-03-14T16:30:45.725-04:00,IdeState,Inactive,,*,-1,-1,,,,
1102,2025-03-14T16:30:46.740-04:00,IdeState,Inactive,,*,-1,-1,,,,
1103,2025-03-14T16:30:47.755-04:00,IdeState,Inactive,,*,-1,-1,,,,
1104,2025-03-14T16:30:48.758-04:00,IdeState,Inactive,,*,-1,-1,,,,
1105,2025-03-14T16:30:49.771-04:00,IdeState,Inactive,,*,-1,-1,,,,
1106,2025-03-14T16:30:50.774-04:00,IdeState,Inactive,,*,-1,-1,,,,
1107,2025-03-14T16:30:51.776-04:00,IdeState,Inactive,,*,-1,-1,,,,
1108,2025-03-14T16:30:52.792-04:00,IdeState,Inactive,,*,-1,-1,,,,
1109,2025-03-14T16:30:53.796-04:00,IdeState,Inactive,,*,-1,-1,,,,
1110,2025-03-14T16:30:54.797-04:00,IdeState,Inactive,,*,-1,-1,,,,
1111,2025-03-14T16:30:55.810-04:00,IdeState,Inactive,,*,-1,-1,,,,
1112,2025-03-14T16:30:56.823-04:00,IdeState,Inactive,,*,-1,-1,,,,
1113,2025-03-14T16:30:57.837-04:00,IdeState,Inactive,,*,-1,-1,,,,
1114,2025-03-14T16:30:58.852-04:00,IdeState,Inactive,,*,-1,-1,,,,
1115,2025-03-14T16:30:59.858-04:00,IdeState,Inactive,,*,-1,-1,,,,
1116,2025-03-14T16:31:00.867-04:00,IdeState,Inactive,,*,-1,-1,,,,
1117,2025-03-14T16:31:01.880-04:00,IdeState,Inactive,,*,-1,-1,,,,
1118,2025-03-14T16:31:02.881-04:00,IdeState,Inactive,,*,-1,-1,,,,
1119,2025-03-14T16:31:03.896-04:00,IdeState,Inactive,,*,-1,-1,,,,
1120,2025-03-14T16:31:04.901-04:00,IdeState,Inactive,,*,-1,-1,,,,
1121,2025-03-14T16:31:05.910-04:00,IdeState,Inactive,,*,-1,-1,,,,
1122,2025-03-14T16:31:06.923-04:00,IdeState,Inactive,,*,-1,-1,,,,
1123,2025-03-14T16:31:07.936-04:00,IdeState,Inactive,,*,-1,-1,,,,
1124,2025-03-14T16:31:08.948-04:00,IdeState,Inactive,,*,-1,-1,,,,
1125,2025-03-14T16:31:09.954-04:00,IdeState,Inactive,,*,-1,-1,,,,
1126,2025-03-14T16:31:10.966-04:00,IdeState,Inactive,,*,-1,-1,,,,
1127,2025-03-14T16:31:11.976-04:00,IdeState,Inactive,,*,-1,-1,,,,
1128,2025-03-14T16:31:12.996-04:00,IdeState,Inactive,,*,-1,-1,,,,
1129,2025-03-14T16:31:14.011-04:00,IdeState,Inactive,,*,-1,-1,,,,
1130,2025-03-14T16:31:15.020-04:00,IdeState,Inactive,,*,-1,-1,,,,
1131,2025-03-14T16:31:16.033-04:00,IdeState,Inactive,,*,-1,-1,,,,
1132,2025-03-14T16:31:17.045-04:00,IdeState,Inactive,,*,-1,-1,,,,
1133,2025-03-14T16:31:18.061-04:00,IdeState,Inactive,,*,-1,-1,,,,
1134,2025-03-14T16:31:19.073-04:00,IdeState,Inactive,,*,-1,-1,,,,
1135,2025-03-14T16:31:20.089-04:00,IdeState,Inactive,,*,-1,-1,,,,
1136,2025-03-14T16:31:21.091-04:00,IdeState,Inactive,,*,-1,-1,,,,
1137,2025-03-14T16:31:22.097-04:00,IdeState,Inactive,,*,-1,-1,,,,
1138,2025-03-14T16:31:23.100-04:00,IdeState,Inactive,,*,-1,-1,,,,
1139,2025-03-14T16:31:24.114-04:00,IdeState,Inactive,,*,-1,-1,,,,
1140,2025-03-14T16:31:25.130-04:00,IdeState,Inactive,,*,-1,-1,,,,
1141,2025-03-14T16:31:26.140-04:00,IdeState,Inactive,,*,-1,-1,,,,
1142,2025-03-14T16:31:27.151-04:00,IdeState,Inactive,,*,-1,-1,,,,
1143,2025-03-14T16:31:28.160-04:00,IdeState,Inactive,,*,-1,-1,,,,
1144,2025-03-14T16:31:29.163-04:00,IdeState,Inactive,,*,-1,-1,,,,
1145,2025-03-14T16:31:30.168-04:00,IdeState,Inactive,,*,-1,-1,,,,
1146,2025-03-14T16:31:31.177-04:00,IdeState,Inactive,,*,-1,-1,,,,
1147,2025-03-14T16:31:32.191-04:00,IdeState,Inactive,,*,-1,-1,,,,
1148,2025-03-14T16:31:33.205-04:00,IdeState,Inactive,,*,-1,-1,,,,
1149,2025-03-14T16:31:34.219-04:00,IdeState,Inactive,,*,-1,-1,,,,
1150,2025-03-14T16:31:35.222-04:00,IdeState,Inactive,,*,-1,-1,,,,
1151,2025-03-14T16:31:36.232-04:00,IdeState,Inactive,,*,-1,-1,,,,
1152,2025-03-14T16:31:37.244-04:00,IdeState,Inactive,,*,-1,-1,,,,
1153,2025-03-14T16:31:38.255-04:00,IdeState,Inactive,,*,-1,-1,,,,
1154,2025-03-14T16:31:39.269-04:00,IdeState,Inactive,,*,-1,-1,,,,
1155,2025-03-14T16:31:40.275-04:00,IdeState,Inactive,,*,-1,-1,,,,
1156,2025-03-14T16:31:41.289-04:00,IdeState,Inactive,,*,-1,-1,,,,
1157,2025-03-14T16:31:42.299-04:00,IdeState,Inactive,,*,-1,-1,,,,
1158,2025-03-14T16:31:43.315-04:00,IdeState,Inactive,,*,-1,-1,,,,
1159,2025-03-14T16:31:44.330-04:00,IdeState,Inactive,,*,-1,-1,,,,
1160,2025-03-14T16:31:45.337-04:00,IdeState,Inactive,,*,-1,-1,,,,
1161,2025-03-14T16:31:46.341-04:00,IdeState,Inactive,,*,-1,-1,,,,
1162,2025-03-14T16:31:47.353-04:00,IdeState,Inactive,,*,-1,-1,,,,
1163,2025-03-14T16:31:48.354-04:00,IdeState,Inactive,,*,-1,-1,,,,
1164,2025-03-14T16:31:49.355-04:00,IdeState,Inactive,,*,-1,-1,,,,
1165,2025-03-14T16:31:50.366-04:00,IdeState,Inactive,,*,-1,-1,,,,
1166,2025-03-14T16:31:51.371-04:00,IdeState,Inactive,,*,-1,-1,,,,
1167,2025-03-14T16:31:52.379-04:00,IdeState,Inactive,,*,-1,-1,,,,
1168,2025-03-14T16:31:53.393-04:00,IdeState,Inactive,,*,-1,-1,,,,
1169,2025-03-14T16:31:54.395-04:00,IdeState,Inactive,,*,-1,-1,,,,
1170,2025-03-14T16:31:55.398-04:00,IdeState,Inactive,,*,-1,-1,,,,
1171,2025-03-14T16:31:56.409-04:00,IdeState,Inactive,,*,-1,-1,,,,
1172,2025-03-14T16:31:57.413-04:00,IdeState,Inactive,,*,-1,-1,,,,
1173,2025-03-14T16:31:58.421-04:00,IdeState,Inactive,,*,-1,-1,,,,
1174,2025-03-14T16:31:59.431-04:00,IdeState,Inactive,,*,-1,-1,,,,
1175,2025-03-14T16:32:00.448-04:00,IdeState,Inactive,,*,-1,-1,,,,
1176,2025-03-14T16:32:01.448-04:00,IdeState,Inactive,,*,-1,-1,,,,
1177,2025-03-14T16:32:02.466-04:00,IdeState,Inactive,,*,-1,-1,,,,
1178,2025-03-14T16:32:03.479-04:00,IdeState,Inactive,,*,-1,-1,,,,
1179,2025-03-14T16:32:04.491-04:00,IdeState,Inactive,,*,-1,-1,,,,
1180,2025-03-14T16:32:05.504-04:00,IdeState,Inactive,,*,-1,-1,,,,
1181,2025-03-14T16:32:06.505-04:00,IdeState,Inactive,,*,-1,-1,,,,
1182,2025-03-14T16:32:07.518-04:00,IdeState,Inactive,,*,-1,-1,,,,
1183,2025-03-14T16:32:08.529-04:00,IdeState,Inactive,,*,-1,-1,,,,
1184,2025-03-14T16:32:09.534-04:00,IdeState,Inactive,,*,-1,-1,,,,
1185,2025-03-14T16:32:10.535-04:00,IdeState,Inactive,,*,-1,-1,,,,
1186,2025-03-14T16:32:11.550-04:00,IdeState,Inactive,,*,-1,-1,,,,
1187,2025-03-14T16:32:12.564-04:00,IdeState,Inactive,,*,-1,-1,,,,
1188,2025-03-14T16:32:13.577-04:00,IdeState,Inactive,,*,-1,-1,,,,
1189,2025-03-14T16:32:14.593-04:00,IdeState,Inactive,,*,-1,-1,,,,
1190,2025-03-14T16:32:15.605-04:00,IdeState,Inactive,,*,-1,-1,,,,
1191,2025-03-14T16:32:16.609-04:00,IdeState,Inactive,,*,-1,-1,,,,
1192,2025-03-14T16:32:17.619-04:00,IdeState,Inactive,,*,-1,-1,,,,
1193,2025-03-14T16:32:18.621-04:00,IdeState,Inactive,,*,-1,-1,,,,
1194,2025-03-14T16:32:19.636-04:00,IdeState,Inactive,,*,-1,-1,,,,
1195,2025-03-14T16:32:20.640-04:00,IdeState,Inactive,,*,-1,-1,,,,
1196,2025-03-14T16:32:21.654-04:00,IdeState,Inactive,,*,-1,-1,,,,
1197,2025-03-14T16:32:22.668-04:00,IdeState,Inactive,,*,-1,-1,,,,
1198,2025-03-14T16:32:23.680-04:00,IdeState,Inactive,,*,-1,-1,,,,
1199,2025-03-14T16:32:24.693-04:00,IdeState,Inactive,,*,-1,-1,,,,
1200,2025-03-14T16:32:25.696-04:00,IdeState,Inactive,,*,-1,-1,,,,
1201,2025-03-14T16:32:26.711-04:00,IdeState,Inactive,,*,-1,-1,,,,
1202,2025-03-14T16:32:27.727-04:00,IdeState,Inactive,,*,-1,-1,,,,
1203,2025-03-14T16:32:28.735-04:00,IdeState,Inactive,,*,-1,-1,,,,
1204,2025-03-14T16:32:29.748-04:00,IdeState,Inactive,,*,-1,-1,,,,
1205,2025-03-14T16:32:30.759-04:00,IdeState,Inactive,,*,-1,-1,,,,
1206,2025-03-14T16:32:31.774-04:00,IdeState,Inactive,,*,-1,-1,,,,
1207,2025-03-14T16:32:32.784-04:00,IdeState,Inactive,,*,-1,-1,,,,
1208,2025-03-14T16:32:33.787-04:00,IdeState,Inactive,,*,-1,-1,,,,
1209,2025-03-14T16:32:34.802-04:00,IdeState,Inactive,,*,-1,-1,,,,
1210,2025-03-14T16:32:35.817-04:00,IdeState,Inactive,,*,-1,-1,,,,
1211,2025-03-14T16:32:36.828-04:00,IdeState,Inactive,,*,-1,-1,,,,
1212,2025-03-14T16:32:37.846-04:00,IdeState,Inactive,,*,-1,-1,,,,
1213,2025-03-14T16:32:38.859-04:00,IdeState,Inactive,,*,-1,-1,,,,
1214,2025-03-14T16:32:39.876-04:00,IdeState,Inactive,,*,-1,-1,,,,
1215,2025-03-14T16:32:40.890-04:00,IdeState,Inactive,,*,-1,-1,,,,
1216,2025-03-14T16:32:41.901-04:00,IdeState,Inactive,,*,-1,-1,,,,
1217,2025-03-14T16:32:42.917-04:00,IdeState,Inactive,,*,-1,-1,,,,
1218,2025-03-14T16:32:43.924-04:00,IdeState,Inactive,,*,-1,-1,,,,
1219,2025-03-14T16:32:44.925-04:00,IdeState,Inactive,,*,-1,-1,,,,
1220,2025-03-14T16:32:45.934-04:00,IdeState,Inactive,,*,-1,-1,,,,
1221,2025-03-14T16:32:46.936-04:00,IdeState,Inactive,,*,-1,-1,,,,
1222,2025-03-14T16:32:47.937-04:00,IdeState,Inactive,,*,-1,-1,,,,
1223,2025-03-14T16:32:48.949-04:00,IdeState,Inactive,,*,-1,-1,,,,
1224,2025-03-14T16:32:49.961-04:00,IdeState,Inactive,,*,-1,-1,,,,
1225,2025-03-14T16:32:50.975-04:00,IdeState,Inactive,,*,-1,-1,,,,
1226,2025-03-14T16:32:51.976-04:00,IdeState,Inactive,,*,-1,-1,,,,
1227,2025-03-14T16:32:52.991-04:00,IdeState,Inactive,,*,-1,-1,,,,
1228,2025-03-14T16:32:54.007-04:00,IdeState,Inactive,,*,-1,-1,,,,
1229,2025-03-14T16:32:55.022-04:00,IdeState,Inactive,,*,-1,-1,,,,
1230,2025-03-14T16:32:56.033-04:00,IdeState,Inactive,,*,-1,-1,,,,
1231,2025-03-14T16:32:57.035-04:00,IdeState,Inactive,,*,-1,-1,,,,
1232,2025-03-14T16:32:58.052-04:00,IdeState,Inactive,,*,-1,-1,,,,
1233,2025-03-14T16:32:59.067-04:00,IdeState,Inactive,,*,-1,-1,,,,
1234,2025-03-14T16:33:00.083-04:00,IdeState,Inactive,,*,-1,-1,,,,
1235,2025-03-14T16:33:01.099-04:00,IdeState,Inactive,,*,-1,-1,,,,
1236,2025-03-14T16:33:02.114-04:00,IdeState,Inactive,,*,-1,-1,,,,
1237,2025-03-14T16:33:03.115-04:00,IdeState,Inactive,,*,-1,-1,,,,
1238,2025-03-14T16:33:04.127-04:00,IdeState,Inactive,,*,-1,-1,,,,
1239,2025-03-14T16:33:05.128-04:00,IdeState,Inactive,,*,-1,-1,,,,
1240,2025-03-14T16:33:06.137-04:00,IdeState,Inactive,,*,-1,-1,,,,
1241,2025-03-14T16:33:07.149-04:00,IdeState,Inactive,,*,-1,-1,,,,
1242,2025-03-14T16:33:08.150-04:00,IdeState,Inactive,,*,-1,-1,,,,
1243,2025-03-14T16:33:09.152-04:00,IdeState,Inactive,,*,-1,-1,,,,
1244,2025-03-14T16:33:10.153-04:00,IdeState,Inactive,,*,-1,-1,,,,
1245,2025-03-14T16:33:11.156-04:00,IdeState,Inactive,,*,-1,-1,,,,
1246,2025-03-14T16:33:12.163-04:00,IdeState,Inactive,,*,-1,-1,,,,
1247,2025-03-14T16:33:13.174-04:00,IdeState,Inactive,,*,-1,-1,,,,
1248,2025-03-14T16:33:14.188-04:00,IdeState,Inactive,,*,-1,-1,,,,
1249,2025-03-14T16:33:15.204-04:00,IdeState,Inactive,,*,-1,-1,,,,
1250,2025-03-14T16:33:16.218-04:00,IdeState,Inactive,,*,-1,-1,,,,
1251,2025-03-14T16:33:17.233-04:00,IdeState,Inactive,,*,-1,-1,,,,
1252,2025-03-14T16:33:18.248-04:00,IdeState,Inactive,,*,-1,-1,,,,
1253,2025-03-14T16:33:19.258-04:00,IdeState,Inactive,,*,-1,-1,,,,
1254,2025-03-14T16:33:20.261-04:00,IdeState,Inactive,,*,-1,-1,,,,
1255,2025-03-14T16:33:21.276-04:00,IdeState,Inactive,,*,-1,-1,,,,
1256,2025-03-14T16:33:22.289-04:00,IdeState,Inactive,,*,-1,-1,,,,
1257,2025-03-14T16:33:23.304-04:00,IdeState,Inactive,,*,-1,-1,,,,
1258,2025-03-14T16:33:24.316-04:00,IdeState,Inactive,,*,-1,-1,,,,
1259,2025-03-14T16:33:25.331-04:00,IdeState,Inactive,,*,-1,-1,,,,
1260,2025-03-14T16:33:26.332-04:00,IdeState,Inactive,,*,-1,-1,,,,
1261,2025-03-14T16:33:27.335-04:00,IdeState,Inactive,,*,-1,-1,,,,
1262,2025-03-14T16:33:28.336-04:00,IdeState,Inactive,,*,-1,-1,,,,
1263,2025-03-14T16:33:29.351-04:00,IdeState,Inactive,,*,-1,-1,,,,
1264,2025-03-14T16:33:30.365-04:00,IdeState,Inactive,,*,-1,-1,,,,
1265,2025-03-14T16:33:31.369-04:00,IdeState,Inactive,,*,-1,-1,,,,
1266,2025-03-14T16:33:32.376-04:00,IdeState,Inactive,,*,-1,-1,,,,
1267,2025-03-14T16:33:33.377-04:00,IdeState,Inactive,,*,-1,-1,,,,
1268,2025-03-14T16:33:34.378-04:00,IdeState,Inactive,,*,-1,-1,,,,
1269,2025-03-14T16:33:35.383-04:00,IdeState,Inactive,,*,-1,-1,,,,
1270,2025-03-14T16:33:36.398-04:00,IdeState,Inactive,,*,-1,-1,,,,
1271,2025-03-14T16:33:37.415-04:00,IdeState,Inactive,,*,-1,-1,,,,
1272,2025-03-14T16:33:38.431-04:00,IdeState,Inactive,,*,-1,-1,,,,
1273,2025-03-14T16:33:39.442-04:00,IdeState,Inactive,,*,-1,-1,,,,
1274,2025-03-14T16:33:40.457-04:00,IdeState,Inactive,,*,-1,-1,,,,
1275,2025-03-14T16:33:41.468-04:00,IdeState,Inactive,,*,-1,-1,,,,
1276,2025-03-14T16:33:42.468-04:00,IdeState,Inactive,,*,-1,-1,,,,
1277,2025-03-14T16:33:43.484-04:00,IdeState,Inactive,,*,-1,-1,,,,
1278,2025-03-14T16:33:44.486-04:00,IdeState,Inactive,,*,-1,-1,,,,
1279,2025-03-14T16:33:45.487-04:00,IdeState,Inactive,,*,-1,-1,,,,
1280,2025-03-14T16:33:46.499-04:00,IdeState,Inactive,,*,-1,-1,,,,
1281,2025-03-14T16:33:47.513-04:00,IdeState,Inactive,,*,-1,-1,,,,
1282,2025-03-14T16:33:48.528-04:00,IdeState,Inactive,,*,-1,-1,,,,
1283,2025-03-14T16:33:49.543-04:00,IdeState,Inactive,,*,-1,-1,,,,
1284,2025-03-14T16:33:50.556-04:00,IdeState,Inactive,,*,-1,-1,,,,
1285,2025-03-14T16:33:51.570-04:00,IdeState,Inactive,,*,-1,-1,,,,
1286,2025-03-14T16:33:52.585-04:00,IdeState,Inactive,,*,-1,-1,,,,
1287,2025-03-14T16:33:53.599-04:00,IdeState,Inactive,,*,-1,-1,,,,
1288,2025-03-14T16:33:54.614-04:00,IdeState,Inactive,,*,-1,-1,,,,
1289,2025-03-14T16:33:55.615-04:00,IdeState,Inactive,,*,-1,-1,,,,
